stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1201,1201,ID:1201 CORAL RIDGE D/RIVERSIDE D,,26.234587,-80.279549,,,0,
1202,1202,ID:1202 ATLANTIC B/CORAL RIDGE D,,26.239817,-80.277435,,,0,
1203,1203,ID:1203 SW 4 A/SW 6 S,,26.114849,-80.147354,,,0,
1204,1204,ID:1204 ATLANTIC B/NW 109 T,,26.240629,-80.271133,,,0,
1205,1205,ID:1205 ATLANTIC B/CORAL SPRINGS D,,26.240917,-80.269852,,,0,
1206,1206,ID:1206 ATLANTIC B/CORAL RIDGE D,,26.240633,-80.275597,,,0,
1207,1207,ID:1207 CORAL RIDGE D/RIVERSIDE D,,26.235731,-80.279144,,,0,
1208,1208,ID:1208 CORAL RIDGE D/RIVERSIDE D,,26.232100,-80.281303,,,0,
1210,1210,ID:1210 SW 4 A/SW 21 S,,26.094999,-80.146736,,,0,
1211,1211,ID:1211 SW 4 A/W PARK D,,26.097866,-80.146797,,,0,
1212,1212,ID:1212 SW 4 A/SW 17 S,,26.100483,-80.146866,,,0,
1213,1213,ID:1213 SW 4 A/SW 13 S,,26.106167,-80.146996,,,0,
1214,1214,ID:1214 SW 4 A/DAVIE B,,26.107817,-80.147049,,,0,
1215,1215,ID:1215 SW 4 A/SW 11 S,,26.109667,-80.147087,,,0,
1216,1216,ID:1216 SW 4 A/SW 9 S,,26.111549,-80.147102,,,0,
1217,1217,ID:1217 SW 4 A/SW 6 S,,26.114918,-80.147148,,,0,
1258,1258,ID:1258 US 441/PARK DR,,26.240450,-80.204041,,,0,
1259,1259,ID:1259 US 441/PARK DR,,26.239500,-80.204323,,,0,
1260,1260,ID:1260 US 441/ATLANTIC B,,26.234875,-80.204887,,,0,
1261,1261,ID:1261 US 441/NW 3 S,,26.232382,-80.204849,,,0,
1262,1262,ID:1262 US 441/SOUTHGATE B,,26.227850,-80.204750,,,0,
1263,1263,ID:1263 US 441/SW 4 S,,26.225616,-80.204613,,,0,
1264,1264,ID:1264 US 441/SW 7 S - (FOREST B),,26.221882,-80.204536,,,0,
1265,1265,ID:1265 US 441/RUTH C,,26.218681,-80.204453,,,0,
1266,1266,ID:1266 US 441/KIMBERLY B (S),,26.215050,-80.204330,,,0,
1267,1267,ID:1267 US 441/SW 12 S - (CRYSTAL CREEK PLAZA),,26.212334,-80.204300,,,0,
1268,1268,ID:1268 US 441/BLVD OF CHAMPIONS,,26.208944,-80.204239,,,0,
1269,1269,ID:1269 US 441/SW 17 S,,26.204916,-80.204132,,,0,
1270,1270,ID:1270 US 441/BAILEY R,,26.201870,-80.204094,,,0,
1272,1272,ID:1272 US 441/NW 53 S,,26.190968,-80.203949,,,0,
1273,1273,ID:1273 US 441/COMMERCIAL B (S),,26.185741,-80.203804,,,0,
1274,1274,ID:1274 US 441/NW 44 C,,26.179440,-80.203712,,,0,
1275,1275,ID:1275 US 441/NW 41 S,,26.175632,-80.203606,,,0,
1276,1276,ID:1276 US 441/NW 37 S,,26.171434,-80.203400,,,0,
1277,1277,ID:1277 US 441/OAKLAND PARK B (S),,26.164284,-80.203285,,,0,
1278,1278,ID:1278 US 441/NW 29 S,,26.163061,-80.203262,,,0,
1279,1279,ID:1279 US 441/NW 26 S,,26.158033,-80.203117,,,0,
1280,1280,ID:1280 US 441/NW 24 S,,26.155832,-80.203087,,,0,
1281,1281,ID:1281 MEMORIAL HOSPITAL MIRAMAR,,25.991034,-80.373322,,,0,
1282,1282,ID:1282 US 441/NW 19 S,,26.150249,-80.202950,,,0,
1283,1283,ID:1283 NW 16 S/US 441,,26.146196,-80.203735,,,0,
12841,12841,ID:12841 LAUDERHILL MALL TERMINAL BAY 1  - RT40,,26.141151,-80.205109,,,0,1284
12842,12842,ID:12842 LAUDERHILL MALL TERMINAL BAY 2  - RT18,,26.141071,-80.205292,,,0,1284
12843,12843,ID:12843 LAUDERHILL MALL TERMINAL BAY 3  - RT36 WEST,,26.141073,-80.205536,,,0,1284
12844,12844,ID:12844 LAUDERHILL MALL TERMINAL BAY 4  - RT81 WEST,,26.141064,-80.205780,,,0,1284
12845,12845,ID:12845 LAUDERHILL MALL TERMINAL BAY 5  - RT81 EAST,,26.141224,-80.205772,,,0,1284
12846,12846,ID:12846 LAUDERHILL MALL TERMINAL BAY 6  - RT36 EAST,,26.141218,-80.205536,,,0,1284
12847,12847,ID:12847 LAUDERHILL MALL TERMINAL BAY 7  - RT19,,26.141214,-80.205299,,,0,1284
1285,1285,ID:1285 US 441/NW 12 S (N),,26.141544,-80.202858,,,0,
1286,1286,ID:1286 US 441/NW 12 S (S),,26.137756,-80.202789,,,0,
1287,1287,ID:1287 US 441/SUNRISE B,,26.136215,-80.202675,,,0,
1288,1288,ID:1288 US 441/NW 8 S,,26.132200,-80.202515,,,0,
1289,1289,ID:1289 DANIA BEACH CITY HALL - (DANIA BEACH B/SW 3 A),,26.052317,-80.145157,,,0,
1290,1290,ID:1290 US 441/NW 5 S,,26.128918,-80.202370,,,0,
1291,1291,ID:1291 US 441/PETERS R (S),,26.105751,-80.201637,,,0,
1292,1292,ID:1292 US 441/DAVIE B,,26.103567,-80.201607,,,0,
1294,1294,ID:1294 US 441/SW 19 S,,26.097885,-80.201355,,,0,
1295,1295,ID:1295 US 441/POWELLS R - (U-PULL-IT CAR SCRAP),,26.071224,-80.207130,,,0,
1296,1296,ID:1296 US 441/GRIFFIN R (N),,26.064566,-80.208069,,,0,
1297,1297,ID:1297 US 441/GRIFFIN R (S),,26.061880,-80.208084,,,0,
1299,1299,ID:1299 US 441/STIRLING R (S),,26.044701,-80.209145,,,0,
1300,1300,ID:1300 US 441/SEMINOLE BINGO,,26.042770,-80.208885,,,0,
1301,1301,ID:1301 US 441/OSCEOLA D,,26.039516,-80.208664,,,0,
1302,1302,ID:1302 US 441/FARRAGUT ST,,26.033907,-80.208572,,,0,
1303,1303,ID:1303 US 441/SHERIDAN S,,26.032581,-80.208527,,,0,
1304,1304,ID:1304 US 441/SHERIDAN S,,26.030750,-80.208435,,,0,
1305,1305,ID:1305 US 441/HARDING S,,26.027184,-80.208321,,,0,
1306,1306,ID:1306 US 441/TAFT S,,26.025101,-80.208252,,,0,
1307,1307,ID:1307 US 441/ARTHUR S,,26.020948,-80.208099,,,0,
1308,1308,ID:1308 US 441/JOHNSON S,,26.017250,-80.208015,,,0,
1309,1309,ID:1309 OAKWOOD B/SHERIDAN S,,26.033955,-80.159485,,,0,
1310,1310,ID:1310 US 441/POLK S,,26.012632,-80.207817,,,0,
1311,1311,ID:1311 US 441/SW 32 S,,25.982145,-80.206635,,,0,
1312,1312,ID:1312 US 441/SW 35 S,,25.979589,-80.206543,,,0,
1314,1314,ID:1314 US 441/SW 40 S,,25.973934,-80.206314,,,0,
1315,1315,ID:1315 US 441/NW 209 C,,25.967375,-80.206093,,,0,
1316,1316,ID:1316 US 441/NW 207 S,,25.964798,-80.205986,,,0,
1317,1317,ID:1317 US 441/NW 199 S,,25.955608,-80.205772,,,0,
1318,1318,ID:1318 US 441/NW 195 S,,25.953518,-80.205650,,,0,
1319,1319,ID:1319 US 441/NW 191 S,,25.949499,-80.205513,,,0,
1320,1320,ID:1320 US 441/NW 188 S,,25.947029,-80.205475,,,0,
1344,1344,ID:1344 US 441/NW 179 S,,25.938702,-80.205070,,,0,
1345,1345,ID:1345 GOLDEN GLADES PARK & RIDE,,25.921030,-80.215233,,,0,
13452,13452,ID:13452 GOLDEN GLADES PARK & RIDE,,25.921354,-80.215126,,,0,
1354,1354,ID:1354 US 441/NW 177 S,,25.937632,-80.204803,,,0,
1355,1355,ID:1355 US 441/NW 179 S,,25.941050,-80.205002,,,0,
1356,1356,ID:1356 US 441/NW 183 S - (MIAMI GDN D) (N),,25.943350,-80.205048,,,0,
1357,1357,ID:1357 US 441/NW 191 S,,25.950117,-80.205299,,,0,
1358,1358,ID:1358 US 441/NW 195 S,,25.953867,-80.205414,,,0,
1359,1359,ID:1359 US 441/NW 202 T,,25.961033,-80.205650,,,0,
1360,1360,ID:1360 US 441/NW 204 S,,25.962767,-80.205704,,,0,
1361,1361,ID:1361 US 441/NW 207 S,,25.965199,-80.205765,,,0,
1362,1362,ID:1362 US 441/SW 40 S,,25.974649,-80.206100,,,0,
1363,1363,ID:1363 US 441/SW 34 S,,25.980200,-80.206367,,,0,
1364,1364,ID:1364 US 441/SW 32 S,,25.982246,-80.206413,,,0,
1365,1365,ID:1365 OAKWOOD B/#2914,,26.038218,-80.161774,,,0,
1366,1366,ID:1366 US 441/FILLMORE S,,26.014168,-80.207718,,,0,
1367,1367,ID:1367 US 441/PIERCE S,,26.015318,-80.207748,,,0,
1368,1368,ID:1368 US 441/JOHNSON S,,26.018166,-80.207870,,,0,
1369,1369,ID:1369 US 441/ARTHUR S,,26.021683,-80.207932,,,0,
1370,1370,ID:1370 US 441/TAFT S,,26.025244,-80.208069,,,0,
1371,1371,ID:1371 US 441/THOMAS S,,26.030766,-80.208237,,,0,
1372,1372,ID:1372 US 441/SHERIDAN S,,26.032600,-80.208282,,,0,
1373,1373,ID:1373 US 441/FARRAGUT S,,26.034065,-80.208351,,,0,
1374,1374,ID:1374 US 441/SUNSET D,,26.040018,-80.208580,,,0,
1375,1375,ID:1375 US 441/SEMINOLE BINGO,,26.043333,-80.208649,,,0,
1376,1376,ID:1376 US 441/STIRLING R,,26.047199,-80.208763,,,0,
1377,1377,ID:1377 US 441/HARDROCK CAFE,,26.048916,-80.208466,,,0,
1378,1378,ID:1378 US 441/SW 54 C,,26.053150,-80.207413,,,0,
1379,1379,ID:1379 US 441/SW 52 C,,26.056250,-80.207520,,,0,
1380,1380,ID:1380 OAKWOOD B/STIRLING R - (OFFICE MAX),,26.045784,-80.159882,,,0,
1381,1381,ID:1381 US 441/GRIFFIN R (N),,26.063883,-80.207779,,,0,
1382,1382,ID:1382 US 441/ORANGE D,,26.066416,-80.207848,,,0,
1383,1383,ID:1383 US 441/POWELLS R - (U-PULL-IT CAR SCRAP),,26.070566,-80.207016,,,0,
1384,1384,ID:1384 US 441/OAKES R,,26.074532,-80.205765,,,0,
1385,1385,ID:1385 US 441/SW 18 S - (GUNTHER KIA),,26.098532,-80.201103,,,0,
1386,1386,ID:1386 US 441/SW 14 S,,26.101566,-80.201202,,,0,
1387,1387,ID:1387 US 441/NW 3 S (BROWARD B),,26.123350,-80.201851,,,0,
1388,1388,ID:1388 US 441/NW 5 S,,26.125347,-80.201927,,,0,
1389,1389,ID:1389 US 441/NW 6 C,,26.128267,-80.202057,,,0,
1391,1391,ID:1391 US 441/SUNRISE B (N),,26.137016,-80.202316,,,0,
1392,1392,ID:1392 US 441/NW 12 S,,26.141703,-80.202484,,,0,
1393,1393,ID:1393 US 441/NW 16 S,,26.146500,-80.202614,,,0,
1395,1395,ID:1395 US 441/NW 24 S,,26.156015,-80.202835,,,0,
1396,1396,ID:1396 US 441/NW 26 S,,26.158600,-80.202881,,,0,
1397,1397,ID:1397 US 441/NW 29 S,,26.162184,-80.202911,,,0,
1398,1398,ID:1398 US 441/OAKLAND PARK B,,26.165384,-80.202934,,,0,
1399,1399,ID:1399 US 441/NW 37 S,,26.171034,-80.203148,,,0,
1400,1400,ID:1400 US 441/NW 41 S,,26.176666,-80.203300,,,0,
1401,1401,ID:1401 US 441/PROSPECT R,,26.194283,-80.203568,,,0,
1402,1402,ID:1402 US 441/PROSPECT R,,26.197149,-80.203636,,,0,
1403,1403,ID:1403 US 441/BAILEY R,,26.201332,-80.203712,,,0,
1404,1404,ID:1404 US 441/NW 62 S,,26.204018,-80.203766,,,0,
1405,1405,ID:1405 US 441/BLVD OF CHAMPIONS,,26.208315,-80.203850,,,0,
1406,1406,ID:1406 US 441/BLVD OF CHAMPIONS,,26.210175,-80.203896,,,0,
1407,1407,ID:1407 US 441/SW 12 S - (CRYSTAL CREEK PLAZA),,26.213400,-80.204002,,,0,
1408,1408,ID:1408 US 441/KIMBERLY B,,26.216333,-80.204033,,,0,
1409,1409,ID:1409 US 441/SW 8 C,,26.219093,-80.204147,,,0,
1410,1410,ID:1410 US 441/SW 7 S - (FOREST B),,26.222750,-80.204254,,,0,
1411,1411,ID:1411 US 441/SW 6 S,,26.224266,-80.204300,,,0,
1412,1412,ID:1412 US 441/AZTEC B,,26.226517,-80.204338,,,0,
1413,1413,ID:1413 US 441/NW 3 S,,26.232832,-80.204597,,,0,
1414,1414,ID:1414 OAKWOOD B/STIRLING R - (OFFICE MAX),,26.045685,-80.159981,,,0,
1416,1416,ID:1416 NE 14 S/NE 25 A (E),,26.249996,-80.097549,,,0,
1417,1417,ID:1417 NE 14 S/NE 27 A,,26.250017,-80.095718,,,0,
1418,1418,ID:1418 NE 14 S/NE 28 A,,26.250082,-80.093330,,,0,
1419,1419,ID:1419 ATLANTIC B/NE 11 A,,26.231794,-80.113007,,,0,
1420,1420,ID:1420 ATLANTIC B/NE 7 A,,26.231728,-80.117088,,,0,
1421,1421,ID:1421 OAKWOOD B/#3100 - (YOUFIT HEALTH CLUB),,26.039583,-80.161385,,,0,
1422,1422,ID:1422 NW 31 A/NW 5 S,,26.235901,-80.165550,,,0,
1423,1423,ID:1423 COCONUT CREEK PKW/NW 39 A (W),,26.244968,-80.176849,,,0,
1424,1424,ID:1424 COCONUT CREEK PKW/NW 43 A,,26.244816,-80.181984,,,0,
1425,1425,ID:1425 COCONUT CREEK PKW/NW 45 A,,26.244818,-80.183731,,,0,
1426,1426,ID:1426 COCONUT CREEK PKW/LYONS R - (SC ENT),,26.244717,-80.189232,,,0,
1427,1427,ID:1427 COCONUT CREEK PKW/BANKS R - (ATL TECH),,26.244686,-80.192192,,,0,
1428,1428,ID:1428 ATLANTIC B/LAKEWOOD CIR,,26.235489,-80.199509,,,0,
1437,1437,ID:1437 ATLANTIC B/NW 76 A,,26.235250,-80.226433,,,0,
1438,1438,ID:1438 ATLANTIC B/NW 77 A,,26.235579,-80.229050,,,0,
1439,1439,ID:1439 ATLANTIC B/NW 80 T,,26.235605,-80.232346,,,0,
1440,1440,ID:1440 ATLANTIC B/RAMBLEWOOD D,,26.235620,-80.236282,,,0,
1441,1441,ID:1441 RIVERSIDE D/ATLANTIC B,,26.238150,-80.244469,,,0,
1442,1442,ID:1442 RIVERSIDE D/NW 16 S,,26.252117,-80.239700,,,0,
1443,1443,ID:1443 RIVERSIDE D/ROYAL PALM B (N),,26.259399,-80.235458,,,0,
1445,1445,ID:1445 SAMPLE R/NW 85 A,,26.272402,-80.239616,,,0,
1446,1446,ID:1446 SAMPLE R/NW 87 A,,26.272451,-80.243347,,,0,
1447,1447,ID:1447 US 441/MARGATE B,,26.241579,-80.202805,,,0,
1448,1448,ID:1448 ATLANTIC B/RAMBLEWOOD D,,26.235392,-80.237961,,,0,
1449,1449,ID:1449 ATLANTIC B/NW 80 T,,26.235279,-80.232224,,,0,
1450,1450,ID:1450 ATLANTIC B/NW 77 A,,26.235243,-80.228821,,,0,
1451,1451,ID:1451 ATLANTIC B/ROCK ISLAND R (W),,26.235577,-80.224190,,,0,
1457,1457,ID:1457 ATLANTIC B/LAKEWOOD CIR,,26.235130,-80.198433,,,0,
1458,1458,ID:1458 ATLANTIC B/BANKS R,,26.234476,-80.195053,,,0,
1459,1459,ID:1459 COCONUT CREEK PKW/NW 43 A,,26.244671,-80.181839,,,0,
1460,1460,ID:1460 COCONUT CREEK PKW/LYONS R (E),,26.244520,-80.185577,,,0,
1461,1461,ID:1461 COCONUT CREEK PKW/NW 39 A,,26.244801,-80.176003,,,0,
1462,1462,ID:1462 NW 31 A/MLJ JR B,,26.244417,-80.164902,,,0,
1463,1463,ID:1463 NW 31 A/FAIRWAY D,,26.239801,-80.165779,,,0,
1465,1465,ID:1465 ATLANTIC B/SE 3 A,,26.231422,-80.121262,,,0,
1466,1466,ID:1466 ATLANTIC B/SE 6 A,,26.231482,-80.117058,,,0,
1467,1467,ID:1467 NE 14 S/A1A,,26.250433,-80.086998,,,0,
1468,1468,ID:1468 NE 14 S/N RIVERSIDE D,,26.250395,-80.088753,,,0,
1469,1469,ID:1469 NE 14 S/NE 27 A,,26.250248,-80.096115,,,0,
1470,1470,ID:1470 NE 14 S/NE 25 A,,26.250233,-80.097870,,,0,
1471,1471,ID:1471 NE 14 S/NE 28 A,,26.250317,-80.093681,,,0,
1472,1472,ID:1472 CYPRESS R/SW 4 S - (VIRGINIAN),,26.225616,-80.123367,,,0,
1473,1473,ID:1473 CYPRESS R/SW 5 S,,26.224051,-80.123352,,,0,
1474,1474,ID:1474 CYPRESS R/SW 7 ST,,26.221003,-80.123444,,,0,
1476,1476,ID:1476 CYPRESS R/SW 12 S,,26.214918,-80.123352,,,0,
1477,1477,ID:1477 CYPRESS R/SE 14 S,,26.211784,-80.123268,,,0,
1478,1478,ID:1478 CYPRESS R/MCNAB R (S),,26.210501,-80.123230,,,0,
1479,1479,ID:1479 NE 18 A/NE 64 S,,26.207085,-80.123154,,,0,
1480,1480,ID:1480 NE 18 A/NE 63 S,,26.205284,-80.123100,,,0,
1481,1481,ID:1481 NE 18 A/NE 60 S,,26.203150,-80.123070,,,0,
1482,1482,ID:1482 NE 18 A/NE 59 S,,26.201082,-80.123047,,,0,
1483,1483,ID:1483 NE 18 A/NE 58 S,,26.199518,-80.123016,,,0,
1484,1484,ID:1484 NE 18 A/NE 56 S,,26.196848,-80.122986,,,0,
1485,1485,ID:1485 NE 18 A/NE 53 S,,26.194351,-80.122902,,,0,
1486,1486,ID:1486 NE 18 A/NE 52 S,,26.192818,-80.122849,,,0,
1487,1487,ID:1487 NE 18 A/NE 48 C,,26.186983,-80.122581,,,0,
1488,1488,ID:1488 POWERLINE R/NW 40 S,,26.175900,-80.154884,,,0,
1489,1489,ID:1489 NE 15 A/NE 24 C,,26.158484,-80.127785,,,0,
1490,1490,ID:1490 NE 15 A/NE 21 S,,26.154984,-80.128883,,,0,
1491,1491,ID:1491 NE 15 A/NE 19 S,,26.151699,-80.129250,,,0,
1499,1499,ID:1499 NE 4 S/NE 3 A,,26.126200,-80.139900,,,0,
1500,1500,ID:1500 NE 3 A/NE 3 S,,26.125250,-80.140671,,,0,
1501,1501,ID:1501 NE 3 A/NE 3 S,,26.125416,-80.140579,,,0,
1503,1503,ID:1503 NE 4 S/NE 3 A,,26.126118,-80.139847,,,0,
1506,1506,ID:1506 PEMBROKE R/UNIVERSITY D,,25.994879,-80.248451,,,0,
1507,1507,ID:1507 PEMBROKE R/NW 87 W,,25.994411,-80.261368,,,0,
1508,1508,ID:1508 PEMBROKE R/DOUGLAS R,,25.994318,-80.263863,,,0,
1509,1509,ID:1509 PEMBROKE R/NW 94 W - (PROSPER POINTE),,25.994101,-80.270348,,,0,
1510,1510,ID:1510 PEMBROKE R/NW 97 A,,25.993984,-80.274155,,,0,
1511,1511,ID:1511 PEMBROKE R/PALM A,,25.993883,-80.277504,,,0,
1512,1512,ID:1512 PEMBROKE R/PALM A,,25.993851,-80.279816,,,0,
1513,1513,ID:1513 NE 15 A/SUNRISE B (N),,26.137817,-80.128616,,,0,
1514,1514,ID:1514 NE 15 A/NE 12 S,,26.140701,-80.128746,,,0,
1515,1515,ID:1515 NE 15 A/NE 13 S,,26.143034,-80.128792,,,0,
1516,1516,ID:1516 NE 15 A/NE 19 S,,26.151966,-80.129120,,,0,
1517,1517,ID:1517 NE 15 A/NE 21 S,,26.155151,-80.128548,,,0,
1518,1518,ID:1518 NE 15 A/NE 24 S,,26.157568,-80.127853,,,0,
1519,1519,ID:1519 OAKLAND PARK B/NE 16 A,,26.166819,-80.126617,,,0,
1520,1520,ID:1520 NE 18 A/NE 47 S,,26.184750,-80.122437,,,0,
1521,1521,ID:1521 NE 18 A/NE 48 C,,26.187134,-80.122482,,,0,
1522,1522,ID:1522 NE 18 A/COMMERCIAL B,,26.190100,-80.122566,,,0,
1523,1523,ID:1523 NE 18 A/NE 53 S,,26.194250,-80.122719,,,0,
1524,1524,ID:1524 NE 18 A/NE 56 S,,26.196800,-80.122818,,,0,
1525,1525,ID:1525 NE 18 A/NE 58 S,,26.199234,-80.122849,,,0,
1526,1526,ID:1526 NE 18 A/NE 59 S,,26.201033,-80.122864,,,0,
1527,1527,ID:1527 NE 18 A/NE 62 S,,26.203566,-80.122902,,,0,
1528,1528,ID:1528 NE 18 A/NE 63 S,,26.205050,-80.122948,,,0,
1529,1529,ID:1529 NE 18 A/NE 65 S,,26.206934,-80.123001,,,0,
1530,1530,ID:1530 CYPRESS R/MCNAB R (S),,26.210234,-80.123055,,,0,
1531,1531,ID:1531 CYPRESS R/MCNAB R (N),,26.211651,-80.123085,,,0,
1532,1532,ID:1532 CYPRESS R/SE 10 S,,26.216999,-80.123253,,,0,
1533,1533,ID:1533 CYPRESS R/SE 7 S,,26.220800,-80.123238,,,0,
1534,1534,ID:1534 CYPRESS R/SW 4 S - (VIRGINIAN),,26.225582,-80.123131,,,0,
1535,1535,ID:1535 CYPRESS R/SE 3 S,,26.227650,-80.123085,,,0,
1536,1536,ID:1536 PEMBROKE R/NW 101 A,,25.993700,-80.282753,,,0,
1537,1537,ID:1537 PINES B/NW 68 A,,26.009899,-80.223602,,,0,
1538,1538,ID:1538 PINES B/NW 70 A,,26.009783,-80.228050,,,0,
1539,1539,ID:1539 PINES B/NW 77 W - (HESS STN),,26.009434,-80.242714,,,0,
1540,1540,ID:1540 PINES B/UNIVERSITY D (W),,26.009298,-80.249344,,,0,
1541,1541,ID:1541 PINES B/MCARTHUR PKW,,26.009300,-80.236229,,,0,
1542,1542,ID:1542 BROWARD COLLEGE SOUTHSIDE STOP,,26.008001,-80.234520,,,0,
1543,1543,ID:1543 PINES B/SW 72 A,,26.009434,-80.231285,,,0,
1544,1544,ID:1544 PINES B/SW 70 A,,26.009535,-80.227386,,,0,
1545,1545,ID:1545 PINES B/SW 68 A,,26.009617,-80.223747,,,0,
1546,1546,ID:1546 PINES B/SW 67 A,,26.009668,-80.221512,,,0,
1548,1548,ID:1548 S 56 A/HARRISON S,,26.009333,-80.199486,,,0,
1549,1549,ID:1549 S 56 A/JACKSON S,,26.007500,-80.199417,,,0,
1550,1550,ID:1550 S 56 A/MADISON S,,26.005051,-80.199303,,,0,
1551,1551,ID:1551 SW 19 S/SW 44 A,,25.993616,-80.187218,,,0,
1552,1552,ID:1552 SW 44 A/SW 21 S,,25.991533,-80.187347,,,0,
1553,1553,ID:1553 SW 44 A/SW 23 S,,25.989767,-80.187302,,,0,
1554,1554,ID:1554 SW 25 S/SW 44 A,,25.988083,-80.187752,,,0,
1555,1555,ID:1555 SW 25 S/SW 46 A,,25.988049,-80.189133,,,0,
1556,1556,ID:1556 SW 25 S/SW 48 A,,25.988001,-80.191101,,,0,
1557,1557,ID:1557 SW 25 S/SW 50 A,,25.987949,-80.192970,,,0,
1558,1558,ID:1558 SW 25 S/SW 52 A,,25.987902,-80.195114,,,0,
1559,1559,ID:1559 SW 25 S/SW 56 A,,25.987801,-80.198349,,,0,
1560,1560,ID:1560 SW 56 A/SW 27 S,,25.985884,-80.198517,,,0,
1561,1561,ID:1561 HALLANDALE BCH B/SW 56 A,,25.984041,-80.197166,,,0,
1562,1562,ID:1562 HALLANDALE BCH B/SW 10 T,,25.984943,-80.162231,,,0,
1563,1563,ID:1563 HALLANDALE BCH B/SW 8 A,,25.985111,-80.157967,,,0,
1564,1564,ID:1564 HALLANDALE BCH B/SW 7 A,,25.985203,-80.155670,,,0,
1565,1565,ID:1565 HALLANDALE BCH B/SW 5 A,,25.985256,-80.153564,,,0,
1566,1566,ID:1566 HALLANDALE BCH B/DIXIE HW,,25.985413,-80.148743,,,0,
1567,1567,ID:1567 HALLANDALE BCH B/SE 1 A,,25.985409,-80.147537,,,0,
1568,1568,ID:1568 HALLANDALE BCH B/SE 3 A,,25.985479,-80.145653,,,0,
1569,1569,ID:1569 HALLANDALE BCH B/SE 4 A,,25.985493,-80.144203,,,0,
1570,1570,ID:1570 HALLANDALE BCH B/US 1,,25.985466,-80.141953,,,0,
1571,1571,ID:1571 HALLANDALE BCH B/NE 8 A,,25.985529,-80.139931,,,0,
1572,1572,ID:1572 HALLANDALE BCH B/NE 10 A,,25.985575,-80.137939,,,0,
1574,1574,ID:1574 A1A/HALLANDALE BEACH B,,25.986683,-80.119179,,,0,
1575,1575,ID:1575 A1A/#3801 - (HOLLYWOOD),,25.989349,-80.118935,,,0,
1576,1576,ID:1576 A1A/DIPLOMAT - (HOLLYWOOD),,25.992033,-80.118683,,,0,
1577,1577,ID:1577 A1A/MAGNOLIA T - (SUN SPA),,25.993465,-80.118553,,,0,
1578,1578,ID:1578 A1A/#3001 - (HOLLYWOOD),,25.994598,-80.118423,,,0,
1579,1579,ID:1579 A1A/MAGNOLIA T,,25.997950,-80.118065,,,0,
1580,1580,ID:1580 A1A/IRIS T,,26.000216,-80.117836,,,0,
1581,1581,ID:1581 A1A/EUCALYPTUS T,,26.002352,-80.117821,,,0,
1582,1582,ID:1582 A1A/AZALIA T,,26.004534,-80.118065,,,0,
1584,1584,ID:1584 A1A/JACKSON S,,26.009068,-80.117836,,,0,
1585,1585,ID:1585 A1A/HARRISON S,,26.011299,-80.117599,,,0,
1586,1586,ID:1586 A1A/JEFFERSON S,,26.005600,-80.118332,,,0,
1587,1587,ID:1587 A1A/EUCALYPTUS T,,26.002083,-80.118050,,,0,
1588,1588,ID:1588 A1A/IRIS T,,25.999332,-80.118217,,,0,
1589,1589,ID:1589 A1A/MAGNOLIA T,,25.997784,-80.118332,,,0,
1590,1590,ID:1590 A1A/#3000 - (HOLLYWOOD),,25.994383,-80.118713,,,0,
1591,1591,ID:1591 A1A/DIPLOMAT - (HOLLYWOOD),,25.991249,-80.119026,,,0,
1592,1592,ID:1592 A1A/#3800 - (HOLLYWOOD),,25.989599,-80.119164,,,0,
1593,1593,ID:1593 A1A/HALLANDALE BEACH B,,25.987465,-80.119400,,,0,
1594,1594,ID:1594 HALLANDALE BCH B/NE 12 A,,25.985899,-80.137054,,,0,
1595,1595,ID:1595 HALLANDALE BCH B/NE 10 A,,25.985867,-80.139053,,,0,
1596,1596,ID:1596 HALLANDALE BCH B/NE 8 A,,25.985817,-80.140747,,,0,
1597,1597,ID:1597 HALLANDALE BCH B/US 1,,25.985800,-80.143112,,,0,
1598,1598,ID:1598 HALLANDALE BCH B/NE 3 A,,25.985733,-80.145287,,,0,
1599,1599,ID:1599 HALLANDALE BCH B/NE 2 A,,25.985682,-80.147247,,,0,
1600,1600,ID:1600 HALLANDALE BCH B/NW 1 A,,25.985651,-80.148933,,,0,
1601,1601,ID:1601 HALLANDALE BCH B/NW 4 A,,25.985550,-80.152519,,,0,
1602,1602,ID:1602 HALLANDALE BCH B/NW 7 A,,25.985476,-80.155220,,,0,
1604,1604,ID:1604 HALLANDALE BCH B/NW 8 A,,25.985285,-80.159630,,,0,
1606,1606,ID:1606 HALLANDALE BCH B/LAKE SHORE D,,25.984900,-80.172501,,,0,
1607,1607,ID:1607 PEMBROKE R/N PRESERVE W,,25.993519,-80.288841,,,0,
1608,1608,ID:1608 SW 56 A/SW 27 S,,25.985641,-80.198387,,,0,
1609,1609,ID:1609 SW 25 S/SW 50 A,,25.987898,-80.193184,,,0,
1610,1610,ID:1610 SW 25 S/SW 48 A,,25.987862,-80.191414,,,0,
1611,1611,ID:1611 SW 46 A/SW 24 S,,25.988600,-80.189217,,,0,
1612,1612,ID:1612 PEMBROKE R/HIATUS R,,25.993416,-80.293800,,,0,
1613,1613,ID:1613 SW 44 A/SW 23 S,,25.990217,-80.187263,,,0,
1614,1614,ID:1614 SW 44 A/SW 21 S,,25.991615,-80.187279,,,0,
1615,1615,ID:1615 SW 44 A/SW 19 S,,25.993082,-80.187325,,,0,
